"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","REC GRD","KEY","REC SNP","VS PRS","TGT","REC","REC YDS","YPR","REC TD","REC 1D","DP","FUM","FUML","CBL","CTT","CTC","YAC","YAC/REC","ADOT"
"","144888","59026","361772","e98ccf30-2531-11f0-b18c-b9f05412231c","CJ Dippre","Patriots","82","TE","51.8","0","5","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","144918","57131","361859","587cc3c3-aeda-4ac7-8803-a7e4db195534","J.J. McCarthy","Vikings","09","QB","60","1","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","144949","57154","361976","6752915f-efe5-473d-a520-78cadfab6dda","Keon Coleman","Bills","00","WR","64","60","377","195","72","42","468","11.1","5","26","5","1","1","49","19","6","111","2.6","12.3"
"","144970","57246","359801","c5249c6f-bd1b-4352-8228-de2bd499ca0d","Bucky Irving","Buccaneers","07","HB","68.2","35","204","4","38","34","283","8.3","3","11","2","0","0","36","4","2","380","11.2","-2.2"
"","144997","58424","361606","0e21445d-6318-43ce-ba78-310ee648b602","Thomas Fidone II","Giants","86","TE","51.2","0","11","1","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","145055","58221","359810","00cea287-1fa0-4584-803f-59f546ef8722","Emeka Egbuka","Buccaneers","02","WR","68.5","84","581","272","134","67","974","14.5","6","34","8","0","0","78","28","8","343","5.1","13.2"
"","145056","57125","359824","e8da21a8-796d-48a2-b644-57d08983ae01","Marvin Harrison Jr.","Cardinals","18","WR","67.6","56","412","222","79","42","610","14.5","4","30","5","0","0","50","24","10","118","2.8","14.5"
"","145059","58243","359827","0d9788e6-03ee-416d-8ba2-deb57037d209","TreVeyon Henderson","Patriots","32","HB","58.3","32","289","16","47","40","254","6.3","1","8","2","0","0","43","1","0","285","7.1","0.1"
"","145113","58359","385030","ad2c13a0-d062-4c5a-a54e-065be6e9b0d7","Marcus Mbow","Giants","71","T","59.6","0","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","145159","57255","361682","d7f72deb-c1e2-47a2-b651-887f0e33dc44","Braelon Allen","Jets","00","HB","41.9","2","22","3","3","2","17","8.5","0","1","1","0","0","3","0","0","9","4.5","2.7"
"","145197","54923","286750","faaf7f80-d307-11ec-8b77-45b1765fd110","Zaire Mitchell-Paden","Saints","84","TE","73.4","3","12","2","3","2","17","8.5","0","1","0","0","0","2","2","1","5","2.5","6.7"
"","145443","57311","360413","99345c7e-a544-477c-8b57-a4a2b8bcce27","Tejhaun Palmer","Cardinals","83","WR","59.8","0","1","1","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","145598","58447","360774","ccb6d700-ac74-4f6b-9f86-d1aa74d0c318","Konata Mumpfield","Rams","15","WR","54.8","21","229","119","29","13","114","8.8","1","8","0","0","0","13","7","1","40","3.1","13.1"
"","145773","57234","362749","b5d1ed29-c72a-45ff-ae60-337e13728b2f","Devontez Walker","Ravens","81","WR","77.6","9","67","34","8","6","136","22.7","3","5","0","0","0","6","1","0","23","3.8","27.0"
"","146291","58799","372715","839e8540-2308-11f0-aa64-8d9c47758cf0","Keleki Latu","Bills","83","TE","65.3","4","39","10","4","4","35","8.8","0","3","0","0","0","4","1","1","24","6.0","2.8"
"","146409","58227","361994","53848cba-bcad-4cd0-bb35-0a1f6ed111d1","Jaxson Dart","Giants","06","QB","60","0","2","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","146547","58313","362153","483606b2-c0c9-4da2-8fcf-73d2615756c7","Dont'e Thornton Jr.","Raiders","10","WR","52.7","25","267","141","33","12","160","13.3","0","7","2","0","0","14","16","3","39","3.3","18.0"
"","146561","58453","362140","140c137e-69f7-40a9-a92c-42e331b04109","Moliki Matavao","Saints","80","TE","50.1","1","24","6","2","2","10","5.0","0","0","0","0","0","2","0","0","5","2.5","2.5"
"","146563","58251","362130","fdfc7b8e-a202-4459-91f8-be6e053e5d29","Terrance Ferguson","Rams","18","TE","61.2","28","218","119","35","13","251","19.3","3","10","1","0","0","14","9","1","41","3.1","16.9"
"","146567","57223","362134","765dffd8-8112-4078-86a1-924ccebf1069","Troy Franklin","Broncos","11","WR","63.6","77","528","198","108","69","739","10.7","6","32","9","1","1","80","18","9","299","4.3","12.8"
"","146587","58751","361664","0ed739f0-29de-11f0-9cc3-6301091945e0","Ja'Corey Brooks","Commanders","88","WR","57.1","0","3","1","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","146594","58380","370538","fc472cd5-1a00-4bd9-ab41-6eb7e50f0d21","Robbie Ouzts","Seahawks","40","FB","36.7","2","39","8","1","0","0","0.0","0","0","1","0","0","1","0","0","0","0.0","0.0"
"","146626","58911","361761","09b7c5d0-23ca-11f0-97f8-1902f784caec","Raheim Sanders","Browns","35","HB","74","2","20","1","4","3","21","7.0","0","0","0","0","0","3","0","0","13","4.3","2.8"
"","146712","57173","361953","190dbc97-2b7c-4023-b6b0-5729b854b60b","Adonai Mitchell","Jets","15","WR","59.9","45","323","140","73","33","453","13.7","2","15","6","1","1","40","12","5","87","2.6","15.8"
"","146715","57134","361925","ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13","Brock Bowers","Raiders","89","TE","82.2","71","423","148","89","66","690","10.4","7","36","4","0","0","71","24","15","302","4.6","7.5"
"","146759","57127","367812","55ef2022-50c2-465b-839e-c0f4c9e7c55c","Malik Nabers","Giants","01","WR","71.4","20","145","78","34","18","271","15.1","2","11","2","0","0","20","9","3","51","2.8","19.1"
"","146760","57144","363185","271a233e-68b3-4261-a3aa-7667eaf9d3cc","Brian Thomas Jr.","Jaguars","07","WR","66.6","82","532","292","97","52","800","15.4","3","35","8","0","0","68","33","12","180","3.5","15.3"
"","146771","58263","362543","01079767-a3a3-437d-b935-ea0ecb1fe68b","Jack Bech","Raiders","18","WR","61.2","25","207","108","30","20","224","11.2","0","11","1","0","0","21","9","5","68","3.4","9.3"
"","146934","57241","361638","ba9e1390-028b-47c9-8710-84cee3fa25de","Jaylen Wright","Dolphins","05","HB","39.5","4","43","2","8","5","44","8.8","0","2","2","0","0","7","1","0","59","11.8","-3.3"
"","147476","57268","366797","3b86dd7c-0b21-448d-a662-5675e87fd0da","Audric Estime","Saints","30","HB","69.2","12","102","0","13","12","103","8.6","0","3","0","0","0","12","0","0","108","9.0","-0.1"
"","147486","58368","362995","788b494d-d624-46ae-a956-81bd10f6a044","Mitchell Evans","Panthers","84","TE","64.8","20","151","38","22","19","171","9.0","2","9","1","0","0","20","0","0","107","5.6","4.0"
"","147787","58310","367806","e1f0c72d-f4d0-4c24-93a4-8a12b9a2efd2","Cam Skattebo","Giants","44","HB","82.7","27","143","7","30","24","207","8.6","2","11","1","0","0","25","2","0","207","8.6","0.3"
"","148220","58484","361743","9ec3d420-250a-11f0-aaad-b190600d09cf","Amar Johnson","Chargers","34","HB","58.5","0","2","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","148361","58828","366838","9c616fe0-2617-11f0-99ad-71dad835e87c","Zach Horton","Lions","40","TE","60","1","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","150169","58695","363295","a514f5d0-260d-11f0-81c1-eb0abefb169c","Gage Larvadain","Browns","84","WR","52.3","11","136","43","14","7","71","10.1","0","3","2","0","0","9","2","0","30","4.3","8.1"
"","150240","58239","368750","f55444a9-ccad-4343-bb03-caca6ea3de99","Jayden Higgins","Texans","81","WR","71.9","64","454","246","85","51","649","12.7","6","33","1","0","0","57","20","8","136","2.7","12.8"
"","150568","58309","363250","26d4b13e-a555-4519-9356-cd16c65384e7","Bhayshul Tuten","Jaguars","33","HB","59.1","10","99","4","14","11","80","7.3","2","3","0","0","0","12","3","1","83","7.5","0.2"
"","154173","56516","329033","05266280-f323-11ed-bd27-0bcbcaae8d67","Emanuel Wilson","Packers","23","HB","37","19","147","8","20","16","101","6.3","0","5","2","1","0","18","0","0","136","8.5","-2.1"
"","156165","58225","386665","d1963360-c011-4764-9a36-9e627073f68f","Matthew Golden","Packers","00","WR","72.7","39","309","114","48","33","445","13.5","1","20","1","0","0","34","8","4","146","4.4","14.0"
"","156419","58288","386314","9738de9a-7626-460f-a786-28433ef70a1f","Kaleb Johnson","Steelers","20","HB","38.9","2","16","0","2","1","9","9.0","0","0","1","0","0","2","0","0","14","14.0","-4.0"
"","157122","58247","388806","07d2be51-73c2-4f26-81d5-bc6e9b88bff2","Mason Taylor","Jets","85","TE","60","49","374","86","65","45","371","8.2","1","23","5","0","0","51","15","12","136","3.0","5.9"
"","157128","58241","385908","268c6ae2-278b-49f8-b7cd-b367944412f3","Quinshon Judkins","Browns","10","HB","64.2","28","169","8","36","28","177","6.3","0","7","1","0","0","32","5","3","193","6.9","-0.4"
"","157170","58244","386146","a4c21977-c9d1-40f8-abee-0862dfab9195","Luther Burden III","Bears","10","WR","77.7","55","321","121","74","53","718","13.6","2","30","6","0","0","59","2","0","383","7.2","8.7"
"","157196","58208","387238","320fc4b7-76c7-43af-bbfd-1a22ba8f78cb","Ashton Jeanty","Raiders","02","HB","66.7","57","378","15","68","55","346","6.3","5","13","4","1","0","60","4","0","461","8.4","-1.6"
"","157263","58341","406571","6c773a16-1a93-4845-a519-d56c85e0090f","Elic Ayomanor","Titans","05","WR","63.4","80","533","241","90","41","515","12.6","4","30","4","0","0","52","25","13","121","3.0","12.8"
"","157303","58354","387196","f5e6eb8e-2c76-4bf9-b47f-57c62659341d","Jaydon Blue","Cowboys","23","HB","52.5","0","25","1","1","1","5","5.0","0","0","0","0","0","1","0","0","10","10.0","-5.0"
"","157518","58753","387005","8f191b60-2628-11f0-a704-37f5177ae09e","Jacoby Jones","Commanders","84","WR","88.1","1","3","0","1","1","25","25.0","0","1","0","0","0","1","0","0","22","22.0","3.0"
"","157730","58319","386980","39e2d13c-0fb7-465f-ad8b-0b4bb73e1124","Trevor Etienne","Panthers","23","HB","54.1","2","22","3","3","3","13","4.3","0","1","0","0","0","3","0","0","11","3.7","0.7"
"","157792","58384","386007","42753bb4-a416-4d40-bf81-f20d2181be2f","Ollie Gordon II","Dolphins","31","HB","53","11","96","0","9","7","32","4.6","1","1","0","0","0","7","0","0","55","7.9","-2.4"
"","158290","58441","385903","14aedd06-41a6-41db-8c5e-05483f91570d","LeQuint Allen","Jaguars","36","HB","50.2","6","163","21","13","11","63","5.7","0","0","0","0","0","11","0","0","72","6.5","-0.5"
"","158540","58212","386481","62cd2cd5-8b40-4ee6-bfb8-0083edd105a2","Colston Loveland","Bears","84","TE","86.2","83","484","161","111","73","927","12.7","6","44","2","0","0","79","23","9","320","4.4","9.8"
"","158735","58210","386384","874de000-586c-4999-ac12-02766563e200","Tetairoa McMillan","Panthers","04","WR","79.2","106","633","329","135","77","1143","14.8","7","60","8","1","1","91","27","9","298","3.9","12.6"
"","159617","57336","340747","ebf6bc25-5e74-4588-86d6-5dadba3f9bcd","Ryan Flournoy","Cowboys","19","WR","78.8","42","292","107","56","42","503","12.0","4","29","1","0","0","45","12","5","218","5.2","10.1"
"","160766","58204","392018","4a975d4c-d7cd-45ef-b258-db45187140eb","Travis Hunter","Jaguars","12","WR","62.7","26","238","64","45","29","299","10.3","1","12","2","1","0","31","8","4","143","4.9","8.1"
"","162750","58224","385612","3e1b7908-79ee-4a23-97b9-5190725a2e5e","Omarion Hampton","Chargers","08","HB","67.7","33","195","8","35","33","192","5.8","1","7","0","1","0","33","4","3","252","7.6","-1.6"
"","163104","58272","389066","8bdf2df7-b51c-4404-b153-8dc62b1e0845","Harold Fannin Jr.","Browns","44","TE","76.4","88","465","158","109","76","764","10.1","6","32","5","0","0","83","23","11","379","5.0","6.0"
"","163295","58352","386764","c16040c3-7534-4eeb-956c-8ed3be9972ec","Jordan James","49ers","29","HB","58.3","0","6","0","1","1","7","7.0","0","1","0","0","0","1","0","0","4","4.0","3.0"
"","163442","58338","385496","0ef78810-a38b-4444-b3b9-fb8b293c567d","Jalen Royals","Chiefs","11","WR","52.5","3","38","18","3","2","4","2.0","0","0","0","0","0","2","1","1","4","2.0","7.0"
"","163586","59278","386930","6ceb1330-795d-11f0-aadf-fbc926339e02","Isaiah Bond","Browns","16","WR","57.3","30","367","130","44","19","344","18.1","0","12","1","0","0","22","12","6","95","5.0","16.4"
"","163772","58331","386097","6ea71d26-623a-4178-a93a-215678244902","Dylan Sampson","Browns","22","HB","80.6","31","155","8","35","33","271","8.2","2","8","1","1","1","34","0","0","324","9.8","-1.3"
"","163839","58211","387195","09d0e95b-d1b4-4068-9074-db8a06d1dd12","Kelvin Banks Jr.","Saints","71","T","59.8","0","1","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.0","0.0"
"","165866","57709","355762","94c41960-0712-11ef-b01e-875e1e5d6ffb","Kameron Johnson","Buccaneers","19","WR","55.8","5","44","22","6","4","64","16.0","1","3","1","0","0","5","0","0","19","4.8","11.7"
"","169632","57573","400664","869c1100-07d8-11ef-8879-2d52fbcc0113","Theo Benedet","Bears","79","T","30.2","1","6","0","1","0","0","0.0","0","0","1","0","0","1","0","0","0","0.0","4.0"
"","172430","58275","357686","41e5e4a9-f04c-462e-a1d1-e35a8115b974","Isaac TeSlaa","Lions","18","WR","63.3","24","311","123","28","16","239","14.9","6","14","0","0","0","17","9","5","55","3.4","15.4"
"","175944","58713","382826","46352a70-25f5-11f0-83f2-77ca9eeac893","Jahdae Walker","Bears","20","WR","66.7","8","67","32","10","6","87","14.5","2","4","1","0","0","7","1","0","9","1.5","14.2"
"","177002","58933","372061","a4af6950-2625-11f0-be8a-29068ea3d60c","Carter Runyon","Raiders","46","TE","54.6","1","8","4","1","1","3","3.0","0","0","0","0","0","1","0","0","6","6.0","-3.0"
